date,code,name,market,total_shares,foreign_shares,foreign_ratio
2026-03-06,1219,福壽,TWSE,341238364,18861307,5.52
2026-03-06,1220,台榮,TWSE,177077944,12607936,7.11
2026-03-06,1225,福懋油,TWSE,242268306,3300588,1.36
2026-03-06,1227,佳格,TWSE,915089591,53861427,5.88
2026-03-06,1229,聯華,TWSE,1795960668,169944866,9.46
2026-03-06,1231,聯華食,TWSE,298454475,8154057,2.73
2026-03-06,1232,大統益,TWSE,159974915,3933715,2.45
2026-03-06,1233,天仁,TWSE,90591948,5039807,5.56
2026-03-06,1234,黑松,TWSE,401871094,19448298,4.83
2026-03-06,1235,興泰,TWSE,188577836,416939,0.22
2026-03-06,1236,宏亞,TWSE,86674008,430569,0.49
2026-03-06,1256,鮮活果汁-KY,TWSE,35772160,1605195,4.48
2026-03-06,1301,台塑,TWSE,6365740781,1888826406,29.67
2026-03-06,1303,南亞,TWSE,7930821589,2519550378,31.76
2026-03-06,1304,台聚,TWSE,1188763500,350801016,29.5
2026-03-06,1305,華夏,TWSE,581050494,28299840,4.87
2026-03-06,1307,三芳,TWSE,397818126,27527863,6.91
2026-03-06,1308,亞聚,TWSE,593743919,34732498,5.84
2026-03-06,1309,台達化,TWSE,397586848,8594737,2.16
2026-03-06,1310,台苯,TWSE,527869764,34076914,6.45
2026-03-06,1312,國喬,TWSE,1106620328,81057976,7.32
2026-03-06,1312A,國喬特,TWSE,20000000,452334,2.26
2026-03-06,1313,聯成,TWSE,1330846107,90047902,6.76
2026-03-06,1314,中石化,TWSE,3784850130,442908467,11.7
2026-03-06,1315,達新,TWSE,99099000,1221812,1.23
2026-03-06,1316,上曜,TWSE,367089019,13267342,3.61
2026-03-06,1319,東陽,TWSE,591477068,76699323,12.96
2026-03-06,1321,大洋,TWSE,227228268,16023392,7.05
2026-03-06,1323,永裕,TWSE,91274554,1529557,1.67
2026-03-06,1324,地球,TWSE,75121882,532762,0.7
2026-03-06,1325,恆大,TWSE,85281198,1129284,1.32
2026-03-06,1326,台化,TWSE,5861186291,2030048699,34.63
2026-03-06,1337,再生-KY,TWSE,268954729,68212209,25.36
2026-03-06,1338,廣華-KY,TWSE,83840000,5102451,6.08
2026-03-06,1339,昭輝,TWSE,74123875,675162,0.91
2026-03-06,1340,勝悅-KY,TWSE,152922855,41535536,27.16
2026-03-06,1341,富林-KY,TWSE,52850634,42200130,79.84
2026-03-06,1342,八貫,TWSE,78000902,22914561,29.37
2026-03-06,1402,遠東新,TWSE,5352875227,1063730629,19.87
2026-03-06,1409,新纖,TWSE,1618409286,210953923,13.03
2026-03-06,1410,南染,TWSE,62000000,11616713,18.73
2026-03-06,1413,宏洲,TWSE,132112454,519654,0.39
2026-03-06,1414,東和,TWSE,198000000,2690425,1.35
2026-03-06,1416,廣豐,TWSE,185342168,11059838,5.96
2026-03-06,1417,嘉裕,TWSE,189941840,1746717,0.91
2026-03-06,1418,東華,TWSE,56834309,529016,0.93
2026-03-06,1419,新紡,TWSE,300041280,3656221,1.21
2026-03-06,1423,利華,TWSE,99648000,1436231,1.44
2026-03-06,1432,大魯閣,TWSE,108000000,609543,0.56
2026-03-06,1434,福懋,TWSE,1684664637,135921304,8.06
2026-03-06,1435,中福,TWSE,139780080,313274,0.22
2026-03-06,1436,華友聯,TWSE,172700652,7752073,4.48
2026-03-06,1437,勤益控,TWSE,203371284,16613844,8.16
2026-03-06,1438,三地開發,TWSE,111205759,405761,0.36
2026-03-06,1439,雋揚,TWSE,92000000,323278,0.35
2026-03-06,1440,南紡,TWSE,1656815857,127143999,7.67
2026-03-06,1441,大東,TWSE,71744387,892304,1.24
2026-03-06,1442,名軒,TWSE,366211358,42267103,11.54
2026-03-06,1443,立益物流,TWSE,135343011,332108,0.24
2026-03-06,1444,力麗,TWSE,995595059,49859501,5.0
2026-03-06,1445,大宇,TWSE,130666034,3757048,2.87
2026-03-06,1446,宏和,TWSE,137709513,8974827,6.51
2026-03-06,1447,力鵬,TWSE,910071242,39474723,4.33
2026-03-06,1449,佳和,TWSE,127114572,7429065,5.84
2026-03-06,1451,年興,TWSE,198000000,11662531,5.89
2026-03-06,1452,宏益,TWSE,132641400,2502056,1.88
2026-03-06,1453,大將,TWSE,113243048,592197,0.52
2026-03-06,1454,台富,TWSE,129833848,670577,0.51
2026-03-06,1455,集盛,TWSE,531688380,12249879,2.3
2026-03-06,1456,怡華,TWSE,93720000,442115,0.47
2026-03-06,1457,宜進,TWSE,316730022,5545505,1.75
2026-03-06,1459,聯發,TWSE,358628907,5592606,1.55
2026-03-06,1460,宏遠,TWSE,694643484,12487987,1.79
2026-03-06,1463,強盛新,TWSE,173268381,17430792,10.05
2026-03-06,1464,得力,TWSE,425575733,6656339,1.56
2026-03-06,1465,偉全,TWSE,103607267,469373,0.45
2026-03-06,1466,聚隆,TWSE,111157320,1445033,1.29
2026-03-06,1467,南緯,TWSE,233624667,44713172,19.13
2026-03-06,1468,昶和,TWSE,160405244,3180436,1.98
2026-03-06,1470,大統新創,TWSE,85767000,180015,0.2
2026-03-06,1471,首利,TWSE,150414536,1145653,0.76
2026-03-06,1472,三洋實業,TWSE,52488082,437475,0.83
2026-03-06,1473,台南,TWSE,146153534,7821648,5.35
2026-03-06,1474,弘裕,TWSE,129896969,709084,0.54
2026-03-06,1475,業旺,TWSE,66016749,313715,0.47
2026-03-06,1476,儒鴻,TWSE,274367111,91113978,33.2
2026-03-06,1477,聚陽,TWSE,246693713,41107885,16.66
2026-03-06,1503,士電,TWSE,520972223,165977049,31.85
2026-03-06,1504,東元,TWSE,2376440684,281991202,11.86
2026-03-06,1506,正道,TWSE,300388501,1429545,0.47
2026-03-06,1512,瑞利,TWSE,98183498,5114087,5.2
2026-03-06,1513,中興電,TWSE,503112515,88528478,17.59
2026-03-06,1514,亞力,TWSE,273108473,42535925,15.57
2026-03-06,1515,力山,TWSE,181473500,8669044,4.77
2026-03-06,1516,川飛,TWSE,40008195,2500775,6.25
2026-03-06,1517,利奇,TWSE,220000007,4682690,2.12
2026-03-06,1519,華城,TWSE,315880844,69170778,21.89
2026-03-06,1521,大億,TWSE,76230000,25158084,33.0
2026-03-06,1522,堤維西,TWSE,312897881,16621509,5.31
2026-03-06,1522A,堤維西甲特,TWSE,30000000,485,0.0
2026-03-06,1524,耿鼎,TWSE,165310397,2606114,1.57
2026-03-06,1525,江申,TWSE,73400135,256634,0.34
2026-03-06,1526,日馳,TWSE,60000000,1184770,1.97
2026-03-06,1527,鑽全,TWSE,138570640,14173569,10.22
2026-03-06,1528,恩德,TWSE,191331000,5978560,3.12
2026-03-06,1529,樂事綠能,TWSE,155095074,2960201,1.9
2026-03-06,1530,亞崴,TWSE,94594171,629941,0.66
2026-03-06,1531,高林股,TWSE,182108080,2318735,1.27
2026-03-06,1532,勤美,TWSE,422604271,34608502,8.18
2026-03-06,1533,車王電,TWSE,98547486,5701447,5.78
2026-03-06,1535,中宇,TWSE,123742552,1334447,1.07
2026-03-06,1536,和大,TWSE,278959513,22352620,8.01
2026-03-06,1537,廣隆,TWSE,82062794,12550482,15.29
2026-03-06,1538,正峰,TWSE,32300000,4343,0.01
2026-03-06,1539,巨庭,TWSE,65370000,552778,0.84
2026-03-06,1540,喬福,TWSE,85473612,1378233,1.61
2026-03-06,1541,錩泰,TWSE,78800000,7703783,9.77
2026-03-06,1558,伸興,TWSE,66535631,4175590,6.27
2026-03-06,1560,中砂,TWSE,146277234,49139711,33.59
2026-03-06,1563,巧新,TWSE,230782140,4071312,1.76
2026-03-06,1568,倉佑,TWSE,103086559,1341266,1.3
2026-03-06,1582,信錦,TWSE,144268604,8908173,6.17
2026-03-06,1583,程泰,TWSE,109400372,370215,0.33
2026-03-06,1587,吉茂,TWSE,80055672,16844934,21.04
2026-03-06,1589,永冠-KY,TWSE,153135941,3999322,2.61
2026-03-06,1590,亞德客-KY,TWSE,199999998,159583805,79.79
2026-03-06,1597,直得,TWSE,89261804,3499112,3.92
2026-03-06,1598,岱宇,TWSE,179142092,3381118,1.88
2026-03-06,1603,華電,TWSE,191688000,9309887,4.85
2026-03-06,1604,聲寶,TWSE,384200000,29681581,7.72
2026-03-06,1605,華新,TWSE,4431332948,578732397,13.06
2026-03-06,1608,華榮,TWSE,632773506,30479924,4.81
2026-03-06,1609,大亞,TWSE,785261944,106347950,13.54
2026-03-06,1611,中電,TWSE,322735742,34650110,10.73
2026-03-06,1612,宏泰,TWSE,316080063,58053008,18.36
2026-03-06,1614,三洋電,TWSE,269113406,6080644,2.25
2026-03-06,1615,大山,TWSE,196663702,2164538,1.1
2026-03-06,1616,億泰,TWSE,194148515,7137833,3.67
2026-03-06,1617,榮星,TWSE,169514700,33068376,19.5
2026-03-06,1618,合機,TWSE,192691747,3872901,2.0
2026-03-06,1623,大東電,TWSE,66000000,194879,0.29
2026-03-06,1626,艾美特-KY,TWSE,149821721,64392619,42.97
2026-03-06,1702,南僑,TWSE,294132962,26251779,8.92
2026-03-06,1707,葡萄王,TWSE,148137373,21298323,14.37
2026-03-06,1708,東鹼,TWSE,249001651,33133623,13.3
2026-03-06,1709,和益,TWSE,477016272,13663687,2.86
2026-03-06,1710,東聯,TWSE,885703029,47761750,5.39
2026-03-06,1711,永光,TWSE,547752226,25822535,4.71
2026-03-06,1712,興農,TWSE,420492585,63876301,15.19
2026-03-06,1713,國化,TWSE,150951700,1419274,0.94
2026-03-06,1714,和桐,TWSE,991824808,192865028,19.44
2026-03-06,1717,長興,TWSE,1172245483,143174625,12.21
2026-03-06,1718,中纖,TWSE,1685905745,110255650,6.53
2026-03-06,1720,生達,TWSE,178696089,10521794,5.88
2026-03-06,1721,三晃,TWSE,184884092,2930148,1.58
2026-03-06,1722,台肥,TWSE,980000000,85551422,8.72
2026-03-06,1723,中碳,TWSE,236904480,15476944,6.53
2026-03-06,1725,元禎,TWSE,181829978,552459,0.3
2026-03-06,1726,永記,TWSE,162000000,21063644,13.0
2026-03-06,1727,中華化,TWSE,125365479,8219814,6.55
2026-03-06,1730,花仙子,TWSE,63233851,4256224,6.73
2026-03-06,1731,美吾華,TWSE,132915244,1501940,1.12
2026-03-06,1732,毛寶,TWSE,42443957,987484,2.32
2026-03-06,1733,五鼎,TWSE,99950192,4536833,4.53
2026-03-06,1734,杏輝,TWSE,190196774,9327165,4.9
2026-03-06,1735,日勝化,TWSE,99388000,50447194,50.75
2026-03-06,1736,喬山,TWSE,303394617,11957401,3.94
2026-03-06,1737,臺鹽,TWSE,200000000,16749084,8.37
2026-03-06,1752,南光,TWSE,100988472,1846875,1.82
2026-03-06,1760,寶齡富錦,TWSE,85739013,10340305,12.06
2026-03-06,1762,中化生,TWSE,76918000,1338012,1.73
2026-03-06,1773,勝一,TWSE,300000000,21043580,7.01
2026-03-06,1776,展宇,TWSE,60106952,312306,0.51
2026-03-06,1783,和康生,TWSE,89680115,6495166,7.24
2026-03-06,1786,科妍,TWSE,72191688,1844566,2.55
2026-03-06,1789,神隆,TWSE,790739222,15132406,1.91
2026-03-06,1795,美時,TWSE,266873812,158286075,59.31
2026-03-06,1802,台玻,TWSE,2908060800,214819846,7.38
2026-03-06,1805,寶徠,TWSE,134970455,832342,0.61
2026-03-06,1806,冠軍,TWSE,390403870,29801333,7.63
2026-03-06,1808,潤隆,TWSE,893031743,38920901,4.35
2026-03-06,1809,中釉,TWSE,167041937,2889376,1.72
2026-03-06,1810,和成,TWSE,302303719,11050328,3.65
2026-03-06,1817,凱撒衛,TWSE,72600000,1170676,1.61
2026-03-06,1903,士紙,TWSE,260039121,28641201,11.01
2026-03-06,1904,正隆,TWSE,1108274522,98279282,8.86
2026-03-06,1905,華紙,TWSE,1102835316,30594714,2.77
2026-03-06,1906,寶隆,TWSE,151000000,1159677,0.76
2026-03-06,1907,永豐餘,TWSE,1660371495,204257436,12.3
2026-03-06,1909,榮成,TWSE,1327685727,120732002,9.09
2026-03-06,2002,中鋼,TWSE,15734860997,2262716165,14.38
2026-03-06,2002A,中鋼特,TWSE,38267999,81651,0.21
2026-03-06,2006,東和鋼鐵,TWSE,730213818,114983131,15.74
2026-03-06,2007,燁興,TWSE,530651613,3025339,0.57
2026-03-06,2008,高興昌,TWSE,190852293,14602305,7.65
2026-03-06,2009,第一銅,TWSE,359622165,11330101,3.15
2026-03-06,2010,春源,TWSE,647655390,65673776,10.14
2026-03-06,2012,春雨,TWSE,302162700,4115521,1.36
2026-03-06,2013,中鋼構,TWSE,200000000,13929396,6.96
2026-03-06,2014,中鴻,TWSE,1435544446,57368062,3.99
2026-03-06,2015,豐興,TWSE,581599424,70366889,12.09
2026-03-06,2017,官田鋼,TWSE,446874691,9291987,2.07
2026-03-06,2020,美亞,TWSE,267031320,6627210,2.48
2026-03-06,2022,聚亨,TWSE,337168138,9685092,2.87
2026-03-06,2023,燁輝,TWSE,1876240214,91270407,4.86
2026-03-06,2024,志聯,TWSE,97500000,378733,0.38
2026-03-06,2025,千興,TWSE,172660536,1098738,0.63
2026-03-06,2027,大成鋼,TWSE,2584260615,404035647,15.63
2026-03-06,2028,威致,TWSE,325714800,2338658,0.71
2026-03-06,2029,盛餘,TWSE,321180000,213237047,66.39
2026-03-06,2030,彰源,TWSE,280526027,6989000,2.49
2026-03-06,2031,新光鋼,TWSE,321146341,25832945,8.04
2026-03-06,2032,新鋼,TWSE,130521545,1761465,1.34
2026-03-06,2033,佳大,TWSE,80694536,993846,1.23
2026-03-06,2034,允強,TWSE,523547879,20750432,3.96
2026-03-06,2038,海光,TWSE,194134303,2321274,1.19
2026-03-06,2049,上銀,TWSE,353792240,101079175,28.57
2026-03-06,2059,川湖,TWSE,95297072,25378433,26.63
2026-03-06,2062,橋椿,TWSE,199994152,14699103,7.34
2026-03-06,2069,運錩,TWSE,166386836,2437843,1.46
2026-03-06,2101,南港,TWSE,733934904,38237308,5.2
2026-03-06,2102,泰豐,TWSE,473329207,17917447,3.78
2026-03-06,2103,台橡,TWSE,825709978,176088293,21.32
2026-03-06,2104,國際中橡,TWSE,984733625,62036407,6.29
2026-03-06,2105,正新,TWSE,3241415536,438912435,13.54
2026-03-06,2106,建大,TWSE,954890000,81579997,8.54
2026-03-06,2107,厚生,TWSE,303593400,18404760,6.06
2026-03-06,2108,南帝,TWSE,492416659,23608669,4.79
2026-03-06,2109,華豐,TWSE,279349134,42300035,15.14
2026-03-06,2114,鑫永銓,TWSE,77991707,3074238,3.94
2026-03-06,2115,六暉-KY,TWSE,104373163,45929497,44.0
2026-03-06,2201,裕隆,TWSE,1070001251,49217391,4.59
2026-03-06,2204,中華,TWSE,553620342,111891591,20.21
2026-03-06,2206,三陽工業,TWSE,783675604,54520317,6.95
2026-03-06,2207,和泰車,TWSE,557102768,123149306,22.1
2026-03-06,2208,台船,TWSE,1274539449,121995228,9.57
2026-03-06,2211,長榮鋼,TWSE,417091463,18534413,4.44
2026-03-06,2227,裕日車,TWSE,300000000,120951142,40.31
2026-03-06,2228,劍麟,TWSE,79531339,2535036,3.18
2026-03-06,2231,為升,TWSE,135917608,6682394,4.91
2026-03-06,2233,宇隆,TWSE,60288089,1393886,2.31
2026-03-06,2236,百達-KY,TWSE,61401689,31608179,51.47
2026-03-06,2239,英利-KY,TWSE,120346593,88522854,73.55
2026-03-06,2241,艾姆勒,TWSE,104602306,11084924,10.59
2026-03-06,2243,宏旭-KY,TWSE,69373596,17051829,24.57
2026-03-06,2247,汎德永業,TWSE,80708735,3115261,3.85
2026-03-06,2248,華勝-KY,TWSE,47600000,23823247,50.04
2026-03-06,2250,IKKA-KY,TWSE,36388226,2596205,7.13
2026-03-06,2254,巨鎧精密-創,TWSE,63907680,15073505,23.58
2026-03-06,2258,鴻華先進-創,TWSE,1741314000,4907647,0.28
2026-03-06,2301,光寶科,TWSE,2316775763,759568528,32.78
2026-03-06,2302,麗正,TWSE,166302881,4466578,2.68
2026-03-06,2303,聯電,TWSE,12588156344,4377709111,34.77
2026-03-06,2305,全友,TWSE,205660827,6469405,3.14
2026-03-06,2308,台達電,TWSE,2597543329,1669134921,64.25
2026-03-06,2312,金寶,TWSE,1504839211,135409556,8.99
2026-03-06,2313,華通,TWSE,1191820589,334516226,28.06
2026-03-06,2314,台揚,TWSE,106126422,1827623,1.72
2026-03-06,2316,楠梓電,TWSE,182740536,52561003,28.76
2026-03-06,2317,鴻海,TWSE,13964222294,5334817608,38.2
2026-03-06,2321,東訊,TWSE,30271929,4433,0.01
2026-03-06,2323,中環,TWSE,1089348328,140933906,12.93
2026-03-06,2324,仁寶,TWSE,4407146625,1556094033,35.3
2026-03-06,2327,國巨*,TWSE,2072965820,1004956937,48.47
2026-03-06,2328,廣宇,TWSE,518346282,43710480,8.43
2026-03-06,2329,華泰,TWSE,560004333,62131139,11.09
2026-03-06,2330,台積電,TWSE,25932524521,18558912783,71.56
2026-03-06,2331,精英,TWSE,557402968,37128632,6.66
2026-03-06,2332,友訊,TWSE,602242373,71556984,11.88
2026-03-06,2337,旺宏,TWSE,1855826441,452024557,24.35
2026-03-06,2338,光罩,TWSE,316849183,14303702,4.51
2026-03-06,2340,台亞,TWSE,438622846,35538640,8.1
2026-03-06,2342,茂矽,TWSE,157524744,4116468,2.61
2026-03-06,2344,華邦電,TWSE,4500000193,892549701,19.83
2026-03-06,2345,智邦,TWSE,561117897,329220906,58.67
2026-03-06,2347,聯強,TWSE,1667946968,509745525,30.56
2026-03-06,2348,海悅,TWSE,151898853,1943383,1.27
2026-03-06,2348A,海悅甲特,TWSE,30000000,125368,0.41
2026-03-06,2349,錸德,TWSE,693679663,80454409,11.59
2026-03-06,2351,順德,TWSE,182140249,18605678,10.21
2026-03-06,2352,佳世達,TWSE,1580506505,146049662,9.24
2026-03-06,2353,宏碁,TWSE,3047853828,310773778,10.19
2026-03-06,2354,鴻準,TWSE,1414485192,173371857,12.25
2026-03-06,2355,敬鵬,TWSE,397495420,57207137,14.39
2026-03-06,2356,英業達,TWSE,3587475066,441264545,12.3
2026-03-06,2357,華碩,TWSE,742760280,272327482,36.66
2026-03-06,2359,所羅門,TWSE,171471052,5305549,3.09
2026-03-06,2360,致茂,TWSE,425261742,256628791,60.34
2026-03-06,2362,藍天,TWSE,622263000,63389502,10.18
2026-03-06,2363,矽統,TWSE,514988161,26667025,5.17
2026-03-06,2364,倫飛,TWSE,52388648,7888922,15.05
2026-03-06,2365,昆盈,TWSE,221528496,1615290,0.72
2026-03-06,2367,燿華,TWSE,706253175,70885797,10.03
2026-03-06,2368,金像電,TWSE,491839505,142214532,28.91
2026-03-06,2369,菱生,TWSE,380102344,49831646,13.11
2026-03-06,2371,大同,TWSE,2150834851,202588960,9.41
2026-03-06,2373,震旦行,TWSE,236202518,1796464,0.76
2026-03-06,2374,佳能,TWSE,324579133,14876918,4.58
2026-03-06,2375,凱美,TWSE,108675334,14855266,13.66
2026-03-06,2376,技嘉,TWSE,669888886,95197333,14.21
2026-03-06,2377,微星,TWSE,844856199,128356631,15.19
2026-03-06,2379,瑞昱,TWSE,515512641,227903821,44.2
2026-03-06,2380,虹光,TWSE,216934084,581154,0.26
2026-03-06,2382,廣達,TWSE,3862627432,948783975,24.56
2026-03-06,2383,台光電,TWSE,346773599,155838655,44.93
2026-03-06,2385,群光,TWSE,760053172,155735716,20.49
2026-03-06,2387,精元,TWSE,195251051,18578926,9.51
2026-03-06,2388,威盛,TWSE,555600941,71025313,12.78
2026-03-06,2390,云辰,TWSE,192619442,4835038,2.51
2026-03-06,2392,正崴,TWSE,512326940,30554219,5.96
2026-03-06,2393,億光,TWSE,443393086,128202155,28.91
2026-03-06,2395,研華,TWSE,864167125,280931864,32.5
2026-03-06,2397,友通,TWSE,114488857,17369265,15.17
2026-03-06,2399,映泰,TWSE,178100000,4742623,2.66
2026-03-06,2401,凌陽,TWSE,591994919,60333280,10.19
2026-03-06,2402,毅嘉,TWSE,307536533,33989692,11.05
2026-03-06,2404,漢唐,TWSE,190586698,65037919,34.12
2026-03-06,2405,輔信,TWSE,343427303,17983165,5.23
2026-03-06,2406,國碩,TWSE,350905689,32520625,9.26
2026-03-06,2408,南亞科,TWSE,3098627894,406660541,13.12
2026-03-06,2409,友達,TWSE,7547098972,939925623,12.45
2026-03-06,2412,中華電,TWSE,7757446545,1346303266,17.35
2026-03-06,2413,環科,TWSE,127359200,7824350,6.14
2026-03-06,2414,精技,TWSE,161735846,7921322,4.89
2026-03-06,2415,錩新,TWSE,90000000,18669860,20.74
2026-03-06,2417,圓剛,TWSE,157293864,2932771,1.86
2026-03-06,2419,仲琦,TWSE,321317229,4475933,1.39
2026-03-06,2420,新巨,TWSE,152648688,9345147,6.12
2026-03-06,2421,建準,TWSE,273443669,102865917,37.61
2026-03-06,2423,固緯,TWSE,145047289,8001826,5.51
2026-03-06,2424,隴華,TWSE,59585000,1721489,2.88
2026-03-06,2425,承啟,TWSE,96498831,8949448,9.27
2026-03-06,2426,鼎元,TWSE,300622252,21587168,7.18
2026-03-06,2427,三商電,TWSE,197301339,7230229,3.66
2026-03-06,2428,興勤,TWSE,128112726,19968554,15.58
2026-03-06,2429,銘旺科,TWSE,85500000,1890451,2.21
2026-03-06,2430,燦坤,TWSE,116800000,3110913,2.66
2026-03-06,2431,聯昌,TWSE,110927014,2168317,1.95
2026-03-06,2432,倚天酷碁-創,TWSE,61860000,394662,0.63
2026-03-06,2433,互盛電,TWSE,144496011,1342422,0.92
2026-03-06,2434,統懋,TWSE,37000000,431297,1.16
2026-03-06,2436,偉詮電,TWSE,199928074,17517351,8.76
2026-03-06,2438,翔耀,TWSE,65195641,240409,0.36
2026-03-06,2439,美律,TWSE,253839614,38733010,15.25
2026-03-06,2440,太空梭,TWSE,139117271,1275259,0.91
2026-03-06,2441,超豐,TWSE,568845921,68805239,12.09
2026-03-06,2442,新美齊,TWSE,325232021,7714091,2.37
2026-03-06,2444,兆勁,TWSE,101569573,840415,0.82
2026-03-06,2449,京元電子,TWSE,1222745065,402944227,32.95
2026-03-06,2450,神腦,TWSE,258252657,3201897,1.23
2026-03-06,2451,創見,TWSE,430701675,47734548,11.08
2026-03-06,2453,凌群,TWSE,100000000,3876692,3.87
2026-03-06,2454,聯發科,TWSE,1603904290,911597695,56.83
2026-03-06,2455,全新,TWSE,184905918,49971172,27.02
2026-03-06,2457,飛宏,TWSE,424772416,24348133,5.73
2026-03-06,2458,義隆,TWSE,303880392,42483641,13.98
2026-03-06,2459,敦吉,TWSE,105595615,18112491,17.15
2026-03-06,2460,建通,TWSE,169200000,2504631,1.48
2026-03-06,2461,光群雷,TWSE,173617284,9035783,5.2
2026-03-06,2462,良得電,TWSE,150144074,2951953,1.96
2026-03-06,2464,盟立,TWSE,206451226,3946613,1.91
2026-03-06,2465,麗臺,TWSE,93946031,1016272,1.08
2026-03-06,2466,冠西電,TWSE,173458697,18226257,10.5
2026-03-06,2467,志聖,TWSE,156755348,32186162,20.53
2026-03-06,2468,華經,TWSE,69961249,3334873,4.76
2026-03-06,2471,資通,TWSE,47253890,2197250,4.64
2026-03-06,2472,立隆電,TWSE,164735137,18437540,11.19
2026-03-06,2474,可成,TWSE,592169068,132125327,22.31
2026-03-06,2476,鉅祥,TWSE,210896003,15977451,7.57
2026-03-06,2477,美隆電,TWSE,158573244,38123913,24.04
2026-03-06,2478,大毅,TWSE,144731339,19661252,13.58
2026-03-06,2480,敦陽科,TWSE,106360291,12544762,11.79
2026-03-06,2481,強茂,TWSE,382114927,71010838,18.58
2026-03-06,2482,連宇,TWSE,77882711,1412139,1.81
2026-03-06,2483,百容,TWSE,107889807,962160,0.89
2026-03-06,2484,希華,TWSE,159421022,7258962,4.55
2026-03-06,2485,兆赫,TWSE,317689037,28256279,8.89
2026-03-06,2486,一詮,TWSE,233958579,35159974,15.02
2026-03-06,2488,漢平,TWSE,79999433,4512953,5.64
2026-03-06,2489,瑞軒,TWSE,610000000,73269963,12.01
2026-03-06,2491,吉祥全,TWSE,82008000,5284466,6.44
2026-03-06,2492,華新科,TWSE,485804774,73339841,15.09
2026-03-06,2493,揚博,TWSE,126796629,4571855,3.6
2026-03-06,2495,普安,TWSE,273551538,16661997,6.09
2026-03-06,2496,卓越,TWSE,19100440,4413728,23.1
2026-03-06,2497,怡利電,TWSE,118087676,3025891,2.56
2026-03-06,2498,宏達電,TWSE,835198486,81117131,9.71
2026-03-06,2501,國建,TWSE,1159561059,112821832,9.72
2026-03-06,2504,國產,TWSE,1180000000,116950694,9.91
2026-03-06,2505,國揚,TWSE,380000000,16603106,4.36
2026-03-06,2506,太設,TWSE,387000000,18577957,4.8
2026-03-06,2509,全坤建,TWSE,224550530,2859387,1.27
2026-03-06,2511,太子,TWSE,1623326147,42331990,2.6
2026-03-06,2514,龍邦,TWSE,394729278,9365956,2.37
2026-03-06,2515,中工,TWSE,1607904084,187549356,11.66
2026-03-06,2516,新建,TWSE,226278457,6191135,2.73
2026-03-06,2520,冠德,TWSE,609487110,74327174,12.19
